,movie_name,avg_rating,year
5089,Invincible (2006),3.60,2006
5090,"Red Balloon, The (Ballon rouge, Le) (1956)",3.86,1956
5091,Angel-A (2005),3.50,2005
5092,"Wicker Man, The (2006)",2.05,2006
5093,"Wind That Shakes the Barley, The (2006)",3.70,2006
5094,Severance (2006),3.20,2006
5095,Hollywoodland (2006),3.11,2006
5096,"Covenant, The (2006)",2.79,2006
5097,"Last Kiss, The (2006)",3.26,2006
5098,Idiocracy (2006),3.28,2006
5099,Jesus Camp (2006),3.79,2006
5100,"Fountain, The (2006)",3.63,2006
5101,Snoopy Come Home (1972),3.42,1972
5102,"Science of Sleep, The (La science des rêves) (2006)",3.79,2006
5103,"Black Dahlia, The (2006)",2.73,2006
5104,Apocalypto (2006),3.63,2006
5105,Flyboys (2006),3.31,2006
5106,Jackass Number Two (2006),3.23,2006
5107,All the King's Men (2006),3.14,2006
5108,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.49,2006
5109,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.04,2006
5110,"Guardian, The (2006)",3.49,2006
5111,Open Season (2006),3.04,2006
5112,School for Scoundrels (2006),2.98,2006
5113,"Departed, The (2006)",4.11,2006
5114,"Texas Chainsaw Massacre: The Beginning, The (2006)",2.54,2006
5115,Employee of the Month (2006),2.83,2006
5116,Running With Scissors (2006),3.13,2006
5117,"Grudge 2, The (2006)",2.47,2006
5118,Man of the Year (2006),2.95,2006
5119,Little Children (2006),3.79,2006
5120,Deliver Us from Evil (2006),3.81,2006
5121,"Last King of Scotland, The (2006)",3.90,2006
5122,Shortbus (2006),3.56,2006
5123,Children of Men (2006),3.89,2006
5124,"Prestige, The (2006)",4.04,2006
5125,Flags of Our Fathers (2006),3.49,2006
5126,"Guide to Recognizing Your Saints, A (2006)",3.61,2006
5127,13 Tzameti (2005),3.79,2005
5128,Saw III (2006),2.88,2006
5129,The Butterfly Effect 2 (2006),2.54,2006
5130,Flushed Away (2006),3.43,2006
5131,Perfume: The Story of a Murderer (2006),3.67,2006
5132,"Good Year, A (2006)",3.46,2006
5133,Shut Up & Sing (2006),3.66,2006
5134,For Your Consideration (2006),3.04,2006
5135,Casino Royale (2006),3.85,2006
5136,Happy Feet (2006),3.12,2006
5137,Déjà Vu (Deja Vu) (2006),3.59,2006
5138,Bobby (2006),3.41,2006
5139,10 Items or Less (2006),3.31,2006
5140,"Holiday, The (2006)",3.53,2006
5141,Harsh Times (2006),3.19,2006
5142,Fast Food Nation (2006),3.13,2006
5143,Tenacious D in The Pick of Destiny (2006),3.28,2006
5144,Blood Diamond (2006),3.88,2006
5145,Charlotte's Web (2006),3.24,2006
5146,Eragon (2006),2.62,2006
5147,Rocky Balboa (2006),3.30,2006
5148,"Painted Veil, The (2006)",3.77,2006
5149,We Are Marshall (2006),3.55,2006
5150,"Good Shepherd, The (2006)",3.43,2006
5151,Dreamgirls (2006),3.28,2006
5152,Freedom Writers (2007),3.68,2007
5153,Inland Empire (2006),3.57,2006
5154,"History Boys, The (2006)",3.49,2006
5155,Notes on a Scandal (2006),3.75,2006
5156,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),3.42,2006
5157,"Good German, The (2006)",3.02,2006
5158,Letters from Iwo Jima (2006),3.84,2006
5159,Miss Potter (2006),3.62,2006
5160,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),2.55,2006
5161,Venus (2006),3.60,2006
5162,Alpha Dog (2007),3.29,2007
5163,After the Wedding (Efter brylluppet) (2006),3.76,2006
5164,Bridge to Terabithia (2007),3.44,2007
5165,49 Up (2005),3.98,2005
5166,Waitress (2007),3.59,2007
5167,Seven Up! (1964),3.97,1964
5168,Catch and Release (2006),3.09,2006
5169,Smokin' Aces (2006),3.20,2006
5170,Epic Movie (2007),1.49,2007
5171,Because I Said So (2007),2.86,2007
5172,Hannibal Rising (2007),3.01,2007
5173,Norbit (2007),1.91,2007
5174,Cocaine Cowboys (2006),3.92,2006
5175,Ratatouille (2007),3.88,2007
5176,"Paris, I Love You (Paris, je t'aime) (2006)",3.77,2006
5177,"Astronaut Farmer, The (2007)",3.07,2007
5178,Ghost Rider (2007),2.56,2007
5179,Breach (2007),3.60,2007
5180,Music and Lyrics (2007),3.31,2007
5181,"Number 23, The (2007)",3.04,2007
5182,Reno 911!: Miami (2007),2.96,2007
5183,Black Snake Moan (2006),3.46,2006
5184,Hot Fuzz (2007),3.87,2007
5185,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",3.83,1978
5186,Next (2007),3.24,2007
5187,Amazing Grace (2006),3.79,2006
5188,Zodiac (2007),3.68,2007
5189,Wild Hogs (2007),2.78,2007
5190,300 (2007),3.67,2007
5191,"Last Mimzy, The (2007)",3.26,2007
5192,Priceless (Hors de prix) (2006),3.63,2006
5193,"Host, The (Gwoemul) (2006)",3.48,2006
5194,Becoming Jane (2007),3.56,2007
5195,"Namesake, The (2006)",3.73,2006
5196,Premonition (2007),2.91,2007
5197,Reign Over Me (2007),3.65,2007
5198,Shooter (2007),3.60,2007
5199,"Hills Have Eyes II, The (2007)",2.33,2007
5200,TMNT (Teenage Mutant Ninja Turtles) (2007),3.00,2007
5201,Black Book (Zwartboek) (2006),3.84,2006
5202,"Lookout, The (2007)",3.59,2007
5203,Blades of Glory (2007),3.15,2007
5204,Grindhouse (2007),3.72,2007
5205,"Reaping, The (2007)",2.80,2007
5206,Meet the Robinsons (2007),3.47,2007
5207,Inglorious Bastards (Quel maledetto treno blindato) (1978),3.85,1978
5208,Sunshine (2007),3.61,2007
5209,"Hoax, The (2007)",3.28,2007
5210,How the Grinch Stole Christmas! (1966),3.80,1966
5211,Perfect Stranger (2007),2.85,2007
5212,Disturbia (2007),3.32,2007
5213,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),3.24,2007
5214,"Vie en Rose, La (Môme, La) (2007)",3.69,2007
5215,Fracture (2007),3.70,2007
5216,Vacancy (2007),2.93,2007
5217,In the Land of Women (2007),3.27,2007
5218,Mr. Bean's Holiday (2007),2.84,2007
5219,Spider-Man 3 (2007),3.01,2007
5220,21 Up (1977),3.93,1977
5221,Paprika (Papurika) (2006),3.86,2006
5222,Day Watch (Dnevnoy dozor) (2006),3.36,2006
5223,This Is England (2006),3.83,2006
5224,Away from Her (2006),3.79,2006
5225,Knocked Up (2007),3.59,2007
5226,Hairspray (2007),3.45,2007
5227,28 Weeks Later (2007),3.44,2007
5228,Jonestown: The Life and Death of Peoples Temple (2006),3.89,2006
5229,Shrek the Third (2007),3.08,2007
5230,Once (2006),3.96,2006
5231,Pirates of the Caribbean: At World's End (2007),3.39,2007
5232,Mr. Brooks (2007),3.69,2007
5233,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",3.66,2006
5234,Eagle vs Shark (2007),3.52,2007
5235,88 Minutes (2008),2.94,2008
5236,Cashback (2006),3.72,2006
5237,Ocean's Thirteen (2007),3.49,2007
5238,Hostel: Part II (2007),2.66,2007
5239,Paranoid Park (2007),3.30,2007
5240,Surf's Up (2007),3.38,2007
5241,Fantastic Four: Rise of the Silver Surfer (2007),2.85,2007
5242,Fido (2006),3.57,2006
5243,Death Proof (2007),3.56,2007
5244,Rescue Dawn (2006),3.62,2006
5245,Sicko (2007),3.78,2007
5246,1408 (2007),3.29,2007
5247,Death at a Funeral (2007),3.70,2007
5248,Live Free or Die Hard (2007),3.58,2007
5249,License to Wed (2007),2.60,2007
5250,Evan Almighty (2007),2.78,2007
5251,Transformers (2007),3.32,2007
5252,Harry Potter and the Order of the Phoenix (2007),3.75,2007
5253,I Now Pronounce You Chuck and Larry (2007),2.94,2007
5254,Across the Universe (2007),3.67,2007
5255,Hot Rod (2007),3.41,2007
5256,Stardust (2007),3.85,2007
5257,"Simpsons Movie, The (2007)",3.50,2007
5258,No Reservations (2007),3.27,2007
5259,Charlie Bartlett (2007),3.59,2007
5260,"Bourne Ultimatum, The (2007)",3.97,2007
5261,You Kill Me (2007),3.43,2007
5262,Tell No One (Ne le dis à personne) (2006),3.84,2006
5263,Superbad (2007),3.79,2007
5264,Rush Hour 3 (2007),2.94,2007
5265,Balls of Fury (2007),2.51,2007
5266,"Kingdom, The (2007)",3.59,2007
5267,Rocket Science (2007),3.57,2007
5268,"Invasion, The (2007)",3.02,2007
5269,War (2007),2.98,2007
5270,"Nanny Diaries, The (2007)",2.92,2007
5271,Halloween (2007),3.00,2007
5272,Death Sentence (2007),3.23,2007
5273,2 Days in Paris (2007),3.44,2007
5274,"King of Kong, The (2007)",3.82,2007
5275,"Nines, The (2007)",3.34,2007
5276,Planet Terror (2007),3.63,2007
5277,3:10 to Yuma (2007),3.77,2007
5278,Shoot 'Em Up (2007),3.30,2007
5279,"Evening with Kevin Smith, An (2002)",3.75,2002
5280,Atonement (2007),3.74,2007
5281,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",3.85,2007
5282,No End in Sight (2007),3.84,2007
5283,"Brave One, The (2007)",3.33,2007
5284,In the Valley of Elah (2007),3.60,2007
5285,Eastern Promises (2007),3.83,2007
5286,In the Shadow of the Moon (2007),3.89,2007
5287,Resident Evil: Extinction (2007),3.17,2007
5288,Mr. Woodcock (2007),2.55,2007
5289,Good Luck Chuck (2007),2.82,2007
5290,Into the Wild (2007),3.97,2007
5291,"Lust, Caution (Se, jie) (2007)",3.76,2007
5292,"Heartbreak Kid, The (2007)",2.78,2007
5293,Dan in Real Life (2007),3.45,2007
5294,"Darjeeling Limited, The (2007)",3.74,2007
5295,We Own the Night (2007),3.25,2007
5296,Elizabeth: The Golden Age (2007),3.44,2007
5297,Michael Clayton (2007),3.76,2007
5298,Lars and the Real Girl (2007),3.75,2007
5299,30 Days of Night (2007),3.07,2007
5300,Rendition (2007),3.40,2007
5301,Things We Lost in the Fire (2007),3.52,2007
5302,Gone Baby Gone (2007),3.82,2007
5303,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",3.64,2007
5304,Persepolis (2007),3.97,2007
5305,Control (2007),3.84,2007
5306,"Jane Austen Book Club, The (2007)",3.40,2007
5307,Black Sheep (2006),3.07,2006
5308,"Edge of Heaven, The (Auf der anderen Seite) (2007)",3.91,2007
5309,Saw IV (2007),2.83,2007
5310,Elite Squad (Tropa de Elite) (2007),3.97,2007
5311,Martian Child (2007),3.51,2007
5312,American Gangster (2007),3.83,2007
5313,Bee Movie (2007),3.01,2007
5314,Before the Devil Knows You're Dead (2007),3.54,2007
5315,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",3.93,2007
5316,No Country for Old Men (2007),3.99,2007
5317,Be Kind Rewind (2008),3.23,2008
5318,August Rush (2007),3.61,2007
5319,"Man from Earth, The (2007)",3.93,2007
5320,Lions For Lambs (2007),2.99,2007
5321,Beowulf (2007),3.05,2007
5322,Mr. Magorium's Wonder Emporium (2007),3.27,2007
5323,Southland Tales (2006),2.73,2006
5324,"Mist, The (2007)",3.48,2007
5325,Enchanted (2007),3.59,2007
5326,Hitman (2007),3.07,2007
5327,Awake (2007),3.10,2007
5328,"Golden Compass, The (2007)",3.18,2007
5329,I Am Legend (2007),3.49,2007
5330,Alvin and the Chipmunks (2007),2.52,2007
5331,Futurama: Bender's Big Score (2007),3.77,2007
5332,Margot at the Wedding (2007),3.01,2007
5333,I'm Not There (2007),3.45,2007
5334,"Savages, The (2007)",3.59,2007
5335,"Orphanage, The (Orfanato, El) (2007)",3.77,2007
5336,Juno (2007),3.85,2007
5337,My Blueberry Nights (2007),3.35,2007
5338,Helvetica (2007),3.69,2007
5339,"Bucket List, The (2007)",3.58,2007
5340,"Kite Runner, The (2007)",3.82,2007
5341,Wristcutters: A Love Story (2006),3.87,2006
5342,Sweeney Todd: The Demon Barber of Fleet Street (2007),3.59,2007
5343,National Treasure: Book of Secrets (2007),3.29,2007
5344,There Will Be Blood (2007),3.95,2007
5345,Charlie Wilson's War (2007),3.69,2007
5346,AVPR: Aliens vs. Predator - Requiem (2007),2.41,2007
5347,Walk Hard: The Dewey Cox Story (2007),3.33,2007
5348,"Great Debaters, The (2007)",3.73,2007
5349,Battlestar Galactica: Razor (2007),3.78,2007
5350,P.S. I Love You (2007),3.54,2007
5351,27 Dresses (2008),3.17,2008
5352,Cassandra's Dream (2007),3.26,2007
5353,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3.80,2007
5354,[REC] (2007),3.76,2007
5355,Cloverfield (2008),3.38,2008
5356,He Was a Quiet Man (2007),3.54,2007
5357,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",3.92,2006
5358,Untraceable (2008),3.03,2008
5359,Rambo (Rambo 4) (2008),3.35,2008
5360,Meet the Spartans (2008),1.63,2008
5361,"Eye, The (2008)",2.64,2008
5362,Hellboy II: The Golden Army (2008),3.40,2008
5363,In Bruges (2008),3.89,2008
5364,Teeth (2007),2.95,2007
5365,Fool's Gold (2008),3.02,2008
5366,Jumper (2008),2.98,2008
5367,"Definitely, Maybe (2008)",3.59,2008
5368,Vantage Point (2008),3.30,2008
5369,"Spiderwick Chronicles, The (2008)",3.33,2008
5370,Step Up 2 the Streets (2008),3.09,2008
5371,"Other Boleyn Girl, The (2008)",3.38,2008
5372,Semi-Pro (2008),2.87,2008
5373,Run Fatboy Run (2007),3.34,2007
5374,"10,000 BC (2008)",2.51,2008
5375,"Bank Job, The (2008)",3.63,2008
5376,Doomsday (2008),2.92,2008
5377,Horton Hears a Who! (2008),3.44,2008
5378,Funny Games U.S. (2007),3.24,2007
5379,"Counterfeiters, The (Die Fälscher) (2007)",3.96,2007
5380,Mongol (2007),3.67,2007
5381,"Love Guru, The (2008)",2.23,2008
5382,Diary of the Dead (2007),3.02,2007
5383,Penelope (2006),3.60,2006
5384,City of Men (Cidade dos Homens) (2007),3.70,2007
5385,Zeitgeist: The Movie (2007),3.60,2007
5386,Miss Pettigrew Lives for a Day (2008),3.61,2008
5387,"Dark Knight, The (2008)",4.22,2008
5388,Drillbit Taylor (2008),2.78,2008
5389,21 (2008),3.48,2008
5390,Smart People (2008),3.10,2008
5391,Leatherheads (2008),2.95,2008
5392,"Ruins, The (2008)",2.77,2008
5393,Forgetting Sarah Marshall (2008),3.69,2008
5394,Superhero Movie (2008),2.28,2008
5395,Street Kings (2008),3.29,2008
5396,"Visitor, The (2007)",3.89,2007
5397,Harold & Kumar Escape from Guantanamo Bay (2008),3.19,2008
5398,Speed Racer (2008),3.11,2008
5399,"Forbidden Kingdom, The (2008)",3.30,2008
5400,Happy-Go-Lucky (2008),3.46,2008
5401,Religulous (2008),3.65,2008
5402,Son of Rambow (2007),3.63,2007
5403,Super High Me (2007),3.44,2007
5404,Baby Mama (2008),3.13,2008
5405,Iron Man (2008),3.91,2008
5406,Made of Honor (2008),3.05,2008
5407,Redbelt (2008),3.45,2008
5408,Taken (2008),3.85,2008
5409,"Fall, The (2006)",3.96,2006
5410,Stargate: The Ark of Truth (2008),3.67,2008
5411,What Happens in Vegas... (2008),3.15,2008
5412,American Pie Presents Beta House (American Pie 6: Beta House) (2007),2.57,2007
5413,"Chronicles of Narnia: Prince Caspian, The (2008)",3.32,2008
5414,Indiana Jones and the Kingdom of the Crystal Skull (2008),2.95,2008
5415,Sex and the City (2008),2.92,2008
5416,"Strangers, The (2008)",3.03,2008
5417,"Bigger, Stronger, Faster* (2008)",3.74,2008
5418,Kung Fu Panda (2008),3.71,2008
5419,Recount (2008),3.65,2008
5420,You Don't Mess with the Zohan (2008),2.73,2008
5421,Chaos Theory (2007),3.52,2007
5422,Boy A (2007),3.78,2007
5423,"Happening, The (2008)",2.49,2008
5424,"Incredible Hulk, The (2008)",3.35,2008
5425,WALL·E (2008),4.04,2008
5426,Wanted (2008),3.28,2008
5427,Hancock (2008),3.22,2008
5428,Get Smart (2008),3.26,2008
5429,Futurama: The Beast with a Billion Backs (2008),3.66,2008
5430,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),3.84,2008
5431,"Wackness, The (2008)",3.58,2008
5432,Encounters at the End of the World (2008),3.87,2008
5433,Mamma Mia! (2008),3.15,2008
5434,"It's the Great Pumpkin, Charlie Brown (1966)",3.70,1966
5435,Journey to the Center of the Earth (2008),2.86,2008
5436,Transsiberian (2008),3.34,2008
5437,Stargate: Continuum (2008),3.66,2008
5438,Watchmen (2009),3.73,2009
5439,Felon (2008),3.76,2008
5440,Step Brothers (2008),3.39,2008
5441,"X-Files: I Want to Believe, The (2008)",2.89,2008
5442,Man on Wire (2008),3.88,2008
5443,"Mummy: Tomb of the Dragon Emperor, The (2008)",2.61,2008
5444,Frozen River (2008),3.70,2008
5445,Vicky Cristina Barcelona (2008),3.67,2008
5446,Batman: Gotham Knight (2008),3.64,2008
5447,Pineapple Express (2008),3.54,2008
5448,Red Cliff (Chi bi) (2008),3.62,2008
5449,"Sisterhood of the Traveling Pants 2, The (2008)",3.06,2008
5450,Elegy (2008),3.49,2008
5451,High School Musical 2 (2007),2.35,2007
5452,Tropic Thunder (2008),3.42,2008
5453,Star Wars: The Clone Wars (2008),3.01,2008
5454,Waltz with Bashir (Vals im Bashir) (2008),3.93,2008
5455,Let the Right One In (Låt den rätte komma in) (2008),4.01,2008
5456,Hamlet 2 (2008),3.15,2008
5457,Death Race (2008),3.13,2008
5458,"House Bunny, The (2008)",2.85,2008
5459,Mirrors (2008),3.06,2008
5460,Burn After Reading (2008),3.56,2008
5461,Disaster Movie (2008),1.25,2008
5462,Babylon A.D. (2008),2.87,2008
5463,Traitor (2008),3.55,2008
5464,"Spirit, The (2008)",2.43,2008
5465,Bangkok Dangerous (2008),2.68,2008
5466,Righteous Kill (2008),2.93,2008
5467,Lakeview Terrace (2008),2.96,2008
5468,Ghost Town (2008),3.48,2008
5469,Appaloosa (2008),3.38,2008
5470,1984 (1956),3.71,1956
5471,Eagle Eye (2008),3.28,2008
5472,How to Lose Friends & Alienate People (2008),3.21,2008
5473,Nick and Norah's Infinite Playlist (2008),3.49,2008
5474,Martyrs (2008),3.57,2008
5475,Gomorrah (Gomorra) (2008),3.48,2008
5476,"Duchess, The (2008)",3.55,2008
5477,FLCL (2000),4.01,2000
5478,Rachel Getting Married (2008),3.36,2008
5479,Body of Lies (2008),3.60,2008
5480,City of Ember (2008),3.42,2008
5481,Max Payne (2008),2.61,2008
5482,Zack and Miri Make a Porno (2008),3.36,2008
5483,W. (2008),3.19,2008
5484,"Synecdoche, New York (2008)",3.71,2008
5485,"Wave, The (Welle, Die) (2008)",3.83,2008
5486,Quarantine (2008),3.06,2008
5487,Pride and Glory (2008),3.24,2008
5488,RocknRolla (2008),3.71,2008
5489,High School Musical 3: Senior Year (2008),2.33,2008
5490,Futurama: Bender's Game (2008),3.64,2008
5491,Madagascar: Escape 2 Africa (2008),3.33,2008
5492,Blindness (2008),3.34,2008
5493,Changeling (2008),3.74,2008
5494,"Road, The (2009)",3.61,2009
5495,Slumdog Millionaire (2008),3.95,2008
5496,Quantum of Solace (2008),3.38,2008
5497,Role Models (2008),3.63,2008
5498,JCVD (2008),3.44,2008
5499,Farscape: The Peacekeeper Wars (2004),3.80,2004
5500,Saw V (2008),2.72,2008
5501,Sex Drive (2008),3.25,2008
5502,"Class, The (Entre les murs) (2008)",3.69,2008
5503,Australia (2008),3.24,2008
5504,Bolt (2008),3.53,2008
5505,Milk (2008),3.87,2008
5506,Twilight (2008),2.75,2008
5507,Transporter 3 (2008),3.06,2008
5508,Four Christmases (2008),2.91,2008
5509,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",3.85,2008
5510,Hunger (2008),3.77,2008
5511,Punisher: War Zone (2008),2.76,2008
5512,Shrek the Halls (2007),3.16,2007
5513,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),3.68,2008
5514,"Day the Earth Stood Still, The (2008)",2.80,2008
5515,Che: Part One (2008),3.54,2008
5516,Doubt (2008),3.74,2008
5517,Gran Torino (2008),3.98,2008
5518,Frost/Nixon (2008),3.83,2008
5519,"Reader, The (2008)",3.79,2008
5520,I've Loved You So Long (Il y a longtemps que je t'aime) (2008),3.81,2008
5521,Seven Pounds (2008),3.71,2008
5522,"Wrestler, The (2008)",3.88,2008
5523,"Curious Case of Benjamin Button, The (2008)",3.65,2008
5524,Yes Man (2008),3.46,2008
5525,Valkyrie (2008),3.43,2008
5526,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),3.82,2007
5527,War of the Worlds (2005),3.06,2005
5528,Bedtime Stories (2008),3.14,2008
5529,Choke (2008),3.39,2008
5530,Revolutionary Road (2008),3.53,2008
5531,Blackadder Back & Forth (1999),3.73,1999
5532,Blackadder's Christmas Carol (1988),3.79,1988
5533,Dear Zachary: A Letter to a Son About His Father (2008),3.99,2008
5534,Defiance (2008),3.61,2008
5535,Marley & Me (2008),3.35,2008
5536,Ponyo (Gake no ue no Ponyo) (2008),3.82,2008
5537,Last Chance Harvey (2008),3.25,2008
5538,Ip Man (2008),3.97,2008
5539,Bride Wars (2009),2.87,2009
5540,"Timecrimes (Cronocrímenes, Los) (2007)",3.79,2007
5541,Underworld: Rise of the Lycans (2009),3.29,2009
5542,Inkheart (2008),3.17,2008
5543,Paul Blart: Mall Cop (2009),2.45,2009
5544,Outlander (2008),3.31,2008
5545,Coraline (2009),3.78,2009
5546,Push (2009),3.18,2009
5547,"International, The (2009)",3.17,2009
5548,He's Just Not That Into You (2009),3.29,2009
5549,Futurama: Into the Wild Green Yonder (2009),3.72,2009
5550,Departures (Okuribito) (2008),3.99,2008
5551,Funny People (2009),3.26,2009
5552,Away We Go (2009),3.71,2009
5553,Friday the 13th (2009),2.60,2009
5554,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",3.64,2008
5555,Dr. Horrible's Sing-Along Blog (2008),4.07,2008
5556,"I Love You, Man (2009)",3.65,2009
5557,Duplicity (2009),3.12,2009
5558,Knowing (2009),3.02,2009
5559,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",3.91,2009
5560,Sunshine Cleaning (2008),3.52,2008
5561,Kung Fu Panda: Secrets of the Furious Five (2008),3.62,2008
5562,Monsters vs. Aliens (2009),3.30,2009
5563,"Baader Meinhof Komplex, Der (2008)",3.65,2008
5564,Anvil! The Story of Anvil (2008),3.77,2008
5565,Observe and Report (2009),2.86,2009
5566,Adventureland (2009),3.48,2009
5567,Confessions of a Shopaholic (2009),2.91,2009
5568,Dragonball Evolution (2009),1.95,2009
5569,"Fast & Furious (Fast and the Furious 4, The) (2009)",3.16,2009
5570,In the Loop (2009),3.85,2009
5571,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",3.72,2009
5572,17 Again (2009),3.13,2009
5573,Inglourious Basterds (2009),4.02,2009
5574,State of Play (2009),3.56,2009
5575,"Damned United, The (2009)",3.72,2009
5576,Crank: High Voltage (2009),3.10,2009
5577,Moon (2009),4.02,2009
5578,"Young Victoria, The (2009)",3.73,2009
